name,name_pt,category,subcategory,description,wikipedia_url,sipa_id,external_osm_id,lat,lon,source,image,images
Mateus Palace,Palácio de Mateus,palace,"Barroco, Solar","Construído a partir de 1743, o Palácio de Mateus é uma obra-prima do barroco português, atribuída ao arquiteto Nicolau Nasoni, embora a sua participação seja debatida e a autoria mais provável seja de António José Pereira, arquiteto da Casa de Mateus. A sua construção foi iniciada por D. António José Botelho Mourão. É conhecido pela sua arquitetura imponente, pelos seus jardins formais desenhados ao estilo francês e pelo seu lago espelhado. O palácio destaca-se pela fachada principal e pela capela barroca. O seu interior alberga uma valiosa coleção de mobiliário, pintura, porcelana e livros.",https://pt.wikipedia.org/wiki/Pal%C3%A1cio_de_Mateus,PT011713180004,,41.2882,-7.7126,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Casa_de_Mateus_%286088916328%29.jpg/1280px-Casa_de_Mateus_%286088916328%29.jpg,[]
Vila Real Cathedral,Sé de Vila Real,church,"Gótico, Catedral","Originalmente construída no século XV (iniciada cerca de 1424) por arquitetos desconhecidos como Convento de São Domingos, foi elevada a Sé Catedral em 1922. É um notável exemplo do estilo gótico em Portugal, com influências românicas e elementos da arquitetura militar nas suas muralhas e ameias. A igreja apresenta uma imponente fachada principal com um portal gótico e um interior de três naves, capelas laterais e uma capela-mor. Sofreu remodelações ao longo dos séculos, mas mantém a sua estrutura original robusta.",https://pt.wikipedia.org/wiki/S%C3%A9_de_Vila_Real,PT011713180001,,41.2941,-7.7473,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Vila_Real_Cathedral_2020.jpg/1280px-Vila_Real_Cathedral_2020.jpg,[]
Montalegre Castle,Castelo de Montalegre,castle,"Medieval, Fortaleza","O Castelo de Montalegre teve a sua construção principal iniciada no século XIII, por D. Afonso III e D. Dinis. A Torre de Menagem, um elemento distintivo, foi acrescentada ou reforçada no século XIV. É um exemplo robusto de arquitetura militar medieval, com planta irregular adaptada ao terreno e torres quadrangulares. Desempenhou um papel crucial na defesa da fronteira norte de Portugal. Atualmente, encontra-se bem preservado e é um dos castelos mais importantes da região.",https://pt.wikipedia.org/wiki/Castelo_de_Montalegre,PT011707080001,,41.8211,-7.7946,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Castelo_de_Montalegre_-_Fachada_Oeste.jpg/1280px-Castelo_de_Montalegre_-_Fachada_Oeste.jpg,[]
Alvão Natural Park,Parque Natural do Alvão,park,"Natureza, Montanha","Criado em 1983, o Parque Natural do Alvão não tem um ""arquiteto"" ou ""ano de construção"" no sentido tradicional de uma estrutura, sendo uma área protegida. Abrange uma área de 72,8 km² na transição entre o Minho e Trás-os-Montes. Caracteriza-se pela sua paisagem montanhosa, vales profundos, e pela presença da Serra do Alvão. É um habitat para diversas espécies de fauna e flora, e contém formações geológicas notáveis, como as Fervenças (cascatas). Oferece vários trilhos pedestres para explorar a sua rica biodiversidade e a arquitetura rural tradicional das aldeias de montanha.",https://pt.wikipedia.org/wiki/Parque_Natural_do_Alv%C3%A3o,,,41.3833,-7.8667,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Alvao_river.jpg/1280px-Alvao_river.jpg,[]
São Leonardo de Galafura Viewpoint,Miradouro de São Leonardo de Galafura,viewpoint,"Paisagem, Douro","Embora não tenha uma ""construção"" formal com arquiteto e ano específico, a sua importância como ponto de observação panorâmica remonta a séculos. Foi imortalizado pelo escritor Miguel Torga. Situado a uma altitude de 640 metros, oferece uma das mais espetaculares vistas sobre o rio Douro e os seus socalcos, Património Mundial da UNESCO. É um local de contemplação da paisagem vinhateira do Douro, especialmente ao nascer e pôr do sol, e um ponto de paragem obrigatório para quem visita a região.",https://pt.wikipedia.org/wiki/S%C3%A3o_Leonardo_de_Galafura,,,41.1394,-7.6622,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Galafura_2004.jpg/1280px-Galafura_2004.jpg,[]
Roman Bridge of Chaves,Ponte Romana de Chaves,monument,"Romano, Ponte","Construída no final do século I d.C. ou início do século II d.C., durante o reinado do Imperador Trajano (arquiteto desconhecido), esta ponte romana é uma das mais bem preservadas da Península Ibérica. Originalmente parte da via romana entre Bracara Augusta (Braga) e Asturica Augusta (Astorga), atravessa o rio Tâmega. Possui 12 arcos visíveis e duas colunas miliárias que atestam a sua fundação. Representa um impressionante feito de engenharia romana e continua em uso até hoje, ligando as duas margens da cidade de Chaves.",https://pt.wikipedia.org/wiki/Ponte_de_Chaves,PT011703060001,,41.7456,-7.4727,Batch: Vila Real,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ponte_Romana_de_Chaves_-_vista_nocturna.jpg/1280px-Ponte_Romana_de_Chaves_-_vista_nocturna.jpg,[]
Viseu Cathedral,Sé Catedral de Viseu,church,Sé,"A sua construção remonta ao século XII, embora a estrutura atual seja predominantemente dos séculos XVI e XVII, com influências renascentistas e barrocas. Os seus principais arquitetos foram João de Castilho (c. 1470-1552), que trabalhou na abóbada nervurada da nave central no século XVI, e o arquiteto italiano Francesco da Cremona, a quem se atribui a fachada e o corpo da igreja no final do século XVI. A fachada foi posteriormente remodelada no século XVIII por António da Fonseca. É um dos mais importantes edifícios religiosos de Portugal, misturando elementos românicos, góticos, manuelinos, renascentistas e barrocos. O claustro é renascentista, obra de João de Castilho e Francisco da Cremona. A Capela-mor é do século XVII, por João Dias de Viseu. A torre sineira é do século XVII e a galilé foi construída por João de Castilho e Diogo de Castilho. O altar-mor é do final do século XVII, de Santos Pacheco e António Rodrigues.",https://pt.wikipedia.org/wiki/S%C3%A9_de_Viseu,0000854,,40.6619,-7.9099,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/e/ea/Viseu_-_Catedral_-_IMG_2485.JPG,[]
Cava de Viriato,Cava de Viriato,monument,Sítio Arqueológico,"A Cava de Viriato é uma estrutura defensiva de terraplenagens, cuja origem remonta a um período indeterminado, embora a sua construção seja frequentemente associada ao período da ocupação romana ou mesmo anterior, com lendas ligando-a a Viriato, um líder lusitano do século II a.C. Não existe um arquiteto conhecido para esta obra monumental, mas a sua forma octogonal regular e a sua escala sugerem uma engenharia notável para a época da sua construção, possivelmente no século I a.C. É um raro exemplo de campo militar romano ou de uma grande fortificação em terra, com valas e muralhas que formavam um recinto defensivo. Serve hoje como um testemunho arqueológico da presença e estratégias militares antigas na região de Viseu.",https://pt.wikipedia.org/wiki/Cava_de_Viriato,0000851,,40.6653,-7.915,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/0/07/Cava_de_Viriato.JPG,[]
Penedono Castle,Castelo de Penedono,castle,Castelo Medieval,"O Castelo de Penedono é uma fortificação medieval cuja construção original é disputada, com vestígios que apontam para o século X ou XI, embora a sua atual fisionomia pentagonal irregular e os seus elementos góticos sejam maioritariamente resultado de obras de remodelação e reforço realizadas no século XIV e, significativamente, no século XV, sob o patrocínio dos Magalhães. Não se conhece um arquiteto específico para a sua construção inicial, sendo o seu design uma evolução de técnicas militares medievais. É um exemplar notável de castelo roqueiro, adaptado à topografia do terreno, e um dos castelos mais pitorescos de Portugal, conhecido pela sua forma invulgar e pelo bom estado de conservação, com torres quadrangulares e uma imponente torre de menagem.",https://pt.wikipedia.org/wiki/Castelo_de_Penedono,0001096,,41.0083,-7.3879,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/a/a2/Castelo_de_Penedono.jpg,[]
Manor House of Visconde de Fonte Arcada,Solar do Visconde de Fonte Arcada (Casa da Ribeira),palace,Solar Barroco,"Este imponente solar, também conhecido como Casa da Ribeira, teve a sua edificação principal no século XVIII, embora contenha elementos e estrutura de fases anteriores. Não há um arquiteto explicitamente documentado para a sua construção, sendo o seu estilo característico da arquitetura civil barroca e rocócó de casas nobres portuguesas, com fachada simétrica, janelas de sacada e uma imponente escadaria de acesso. A família Abreu Cabral, Viscondes de Fonte Arcada, foram os grandes impulsionadores da sua magnificência. Apresenta notáveis trabalhos de cantaria e talha, e jardins que complementam a residência senhorial.",https://pt.wikipedia.org/wiki/Casa_da_Ribeira_(Viseu),0000844,,40.6586,-7.9103,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/f/fb/Casa_da_Ribeira%2C_Viseu_%284%29.jpg,[]
Monastery of São Cristóvão de Lafões,Mosteiro de São Cristóvão de Lafões,church,Mosteiro Barroco,"A fundação do Mosteiro de São Cristóvão de Lafões remonta ao século XII, mas a sua configuração atual é resultado de extensas reformas nos séculos XVII e XVIII, conferindo-lhe um caráter predominantemente barroco. Não é atribuído a um único arquiteto, mas vários mestres de obras contribuíram ao longo dos séculos. O arquiteto João Antunes pode ter tido influência nas remodelações barrocas do século XVII. Originalmente um mosteiro beneditino, a igreja apresenta uma fachada grandiosa, altares em talha dourada e azulejos que ilustram a sua rica história e devoção. O claustro é do século XVIII e a sacristia possui um notável conjunto de azulejos e mobiliário.",https://pt.wikipedia.org/wiki/Mosteiro_de_S%C3%A3o_Crist%C3%B3v%C3%A3o_de_Laf%C3%B5es,0001817,,40.7511,-8.2145,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/c/cc/Mosteiro_de_S%C3%A3o_Crist%C3%B3v%C3%A3o_de_Laf%C3%B5es_02.jpg,[]
Pillory of Viseu,Pelourinho de Viseu,monument,Pelourinho Manuelino,"O Pelourinho de Viseu, localizado no Largo de São Teotónio, é um exemplar manuelino datado do século XVI, provavelmente erguido no primeiro quartel do século, após Viseu ter recebido foral novo em 1513. Não há um arquiteto específico conhecido, sendo o seu estilo típico dos pelourinhos do período manuelino, com um fuste colunar decorado com esferas armilares e motivos fitomórficos, encimado por uma gaiola quadrangular e um remate piramidal. Este pelourinho simbolizava a autoridade municipal e a autonomia judicial do concelho e é um importante elemento do património histórico da cidade.",https://pt.wikipedia.org/wiki/Pelourinho_de_Viseu,0000853,,40.6609,-7.9095,Batch: Viseu,https://upload.wikimedia.org/wikipedia/commons/4/4b/Viseu-Pelourinho.jpg,[]
São Lourenço Palace,Palácio de São Lourenço,palace,"Fortaleza, Edifício Governamental","Iniciado no século XV (cerca de 1489) e continuado ao longo dos séculos XVI e XVII, com adaptações e ampliações por vários mestres-de-obras e arquitetos ao longo do tempo. O Palácio de São Lourenço, inicialmente uma fortaleza defensiva da cidade do Funchal, foi sendo adaptado para residência dos capitães-generais e, posteriormente, residência oficial e sede do Governo Regional da Madeira. A sua arquitetura mistura elementos medievais da sua origem como fortaleza com adições renascentistas e barrocas, particularmente nos seus interiores e fachadas palacianas. A componente mais antiga remonta ao final do século XV, sendo a sua estrutura palaciana consolidada nos séculos XVI e XVII, destacando-se as varandas em pedra trabalhada e os interiores ricamente decorados.",https://pt.wikipedia.org/wiki/Pal%C3%A1cio_de_S%C3%A3o_Louren%C3%A7o,0000392,,32.6489,-16.9079,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/2/25/Pal%C3%A1cio_de_S%C3%A3o_Louren%C3%A7o_Funchal_2016.jpg,[]
Funchal Cathedral,Sé do Funchal,church,"Catedral, Manuelino","Construída a partir de 1493, por ordem de D. Manuel I, sob a direção dos arquitetos Gil Eanes e Pêro Anes. A Sé do Funchal é um dos marcos mais importantes da arquitetura manuelina em Portugal. A sua conclusão ocorreu em 1514, com a sagração do templo, embora a torre sineira e alguns detalhes tenham sido finalizados mais tarde. Destaca-se o seu magnífico teto em madeira de cedro, com elementos mudéjares, e o retábulo-mor dourado, uma obra-prima da talha dourada flamenga e portuguesa. A catedral reflete a riqueza da ilha na época dos Descobrimentos, utilizando materiais locais como a pedra vulcânica e a madeira.",https://pt.wikipedia.org/wiki/S%C3%A9_do_Funchal,0000393,,32.6493,-16.9087,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/e/e0/Funchal_Catedral.JPG,[]
Monte Palace Tropical Garden,Monte Palace Tropical Garden,park,"Jardim Botânico, Arte Paisagística","Criado no século XVIII como quinta por uma família inglesa, foi posteriormente adquirido e transformado num hotel de luxo, o Monte Palace Hotel, no final do século XIX, por Alfredo Guilherme Rodrigues. O jardim, como é conhecido hoje, foi desenvolvido e ampliado a partir de 1987 por José Berardo, que o adquiriu e o abriu ao público. O jardim é um espaço botânico e cultural que alberga uma vasta coleção de flora exótica de várias partes do mundo, esculturas, painéis de azulejos que contam a história de Portugal e da Madeira, e uma significativa coleção de minerais. Não há um único arquiteto para o jardim em si, mas sim a visão de vários proprietários ao longo dos séculos, culminando na obra de arte paisagística atual.",https://pt.wikipedia.org/wiki/Monte_Palace_Tropical_Garden,,,32.671,-16.9042,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/7/7b/Monte_Palace_Tropical_Garden_at_Monte_Parish.jpg,[]
Pico do Areeiro,Pico do Areeiro,viewpoint,"Montanha, Miradouro","O Pico do Areeiro, o terceiro ponto mais alto da ilha da Madeira a 1818 metros de altitude, não possui um arquiteto ou ano de construção no sentido tradicional, sendo uma formação natural milenar. No entanto, a estrada de acesso e as infraestruturas de apoio ao turismo, incluindo o miradouro, foram desenvolvidas ao longo do século XX, facilitando o acesso ao público. É um local emblemático pela sua paisagem lunar e pelas vistas panorâmicas espetaculares sobre as montanhas, vales e, em dias de boa visibilidade, sobre o mar e outras ilhas do arquipélago. É um dos pontos de partida para as famosas caminhadas de montanha na ilha, nomeadamente o trilho que o liga ao Pico Ruivo.",https://pt.wikipedia.org/wiki/Pico_do_Areeiro,,,32.7303,-16.9298,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/e/e4/Pico_do_Areeiro%2C_Madeira.jpg,[]
Fort of São Tiago,Forte de São Tiago,castle,"Forte, Barroco","Iniciado em 1614, por ordem do rei Filipe III de Portugal (Filipe IV de Espanha), com projeto de Matias Fernandes, e concluído em 1621. O Forte de São Tiago foi construído para defender a costa leste do Funchal dos ataques de piratas e corsários, um problema recorrente na época. A sua arquitetura militar é típica do período barroco inicial, com baluartes e muralhas robustas. Ao longo dos séculos, sofreu diversas intervenções e adaptações. No século XX, foi utilizado como quartel militar e, mais tarde, foi restaurado para abrigar o Museu de Arte Contemporânea do Funchal e, atualmente, um restaurante. A sua cor amarela característica foi aplicada numa das suas últimas remodelações.",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Tiago,0000391,,32.6508,-16.8996,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/b/b3/Forte_de_S%C3%A3o_Tiago%2C_Funchal%2C_Madeira_%2834371490216%29.jpg,[]
Levada do Caldeirão Verde,Levada do Caldeirão Verde,trail,"Levada, Floresta Laurissilva","Construída no século XVIII, a Levada do Caldeirão Verde é uma das mais emblemáticas da ilha da Madeira. As levadas, canais de irrigação únicos da Madeira, foram desenvolvidas por vários mestres-de-obras e trabalhadores ao longo dos séculos, não havendo um único arquiteto. A sua função primordial era transportar água das encostas norte da ilha para as regiões agrícolas do sul. Esta levada em particular é famosa pelo seu percurso de cerca de 6,5 km (só ida), que atravessa densa floresta laurissilva (Património Mundial da UNESCO), túneis e paisagens verdejantes luxuriantes, culminando na impressionante cascata do Caldeirão Verde. A engenharia por trás da sua construção em terrenos acidentados é notável, refletindo a engenhosidade do povo madeirense.",https://pt.wikipedia.org/wiki/Levada_do_Caldeir%C3%A3o_Verde,,,32.7712,-16.9408,Batch: Madeira,https://upload.wikimedia.org/wikipedia/commons/3/36/Levada_do_Caldeir%C3%A3o_Verde%2C_Madeira.jpg,[]
Fort of São Brás,Forte de São Brás,castle,Forte,"Iniciado em 1551 sob a direção de Luís Álvares da Silva e concluído em 1556, o Forte de São Brás é a maior e mais importante fortificação costeira de Ponta Delgada, na ilha de São Miguel. Construído para defender a cidade dos ataques de corsários e piratas, é um exemplo notável de arquitetura militar renascentista. Ao longo dos séculos, sofreu várias remodelações e adaptações, sendo atualmente um museu militar. A sua estrutura maciça, com baluartes e muralhas robustas, é um testemunho da engenharia defensiva da época.",https://pt.wikipedia.org/wiki/Forte_de_S%C3%A3o_Br%C3%A1s,0000574,,37.734167,-25.670833,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/e/ea/Forte_de_S%C3%A3o_Br%C3%A1s%2C_Ponta_Delgada%2C_A%C3%A7ores.jpg,[]
Mother Church of São Sebastião,Igreja Matriz de São Sebastião,church,Manuelino,"Construída a partir de 1531, sobre uma ermida do século XV, e com obras atribuídas a mestres como Mateus Fernandes III, a Igreja Matriz de São Sebastião é o mais importante templo religioso de Ponta Delgada. O seu estilo arquitetónico predominante é o Manuelino e o Gótico flamejante, visível no portal principal e na torre sineira, embora também incorpore elementos renascentistas e barrocos de remodelações posteriores nos séculos XVII e XVIII. Destaca-se o seu rico interior, com altares de talha dourada e painéis de azulejos, que refletem a prosperidade da ilha na época dos Descobrimentos.",https://pt.wikipedia.org/wiki/Igreja_Matriz_de_S%C3%A3o_Sebasti%C3%A3o_(Ponta_Delgada),0000557,,37.738056,-25.669167,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/a/a2/Igreja_Matriz_de_S%C3%A3o_Sebasti%C3%A3o%2C_Ponta_Delgada%2C_A%C3%A7ores_%282015%29_02.jpg,[]
António Borges Garden,Jardim António Borges,park,Jardim Romântico,"Criado em meados do século XIX, por volta de 1850, pelo naturalista e negociante António Borges de Medeiros e Almeida, o Jardim António Borges é um dos mais belos parques de Ponta Delgada. O seu desenho paisagístico romântico, inspirado nos jardins ingleses, apresenta uma exótica coleção de plantas de várias partes do mundo, grutas artificiais, lagos e uma abundante vegetação. O jardim foi concebido para ser um espaço de contemplação e lazer, refletindo o gosto da época pela botânica e pela natureza exuberante.",https://pt.wikipedia.org/wiki/Jardim_Ant%C3%B3nio_Borges,,,37.7475,-25.679722,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/e/ed/Jardim_Ant%C3%B3nio_Borges%2C_Ponta_Delgada%2C_A%C3%A7ores.jpg,[]
Boca do Inferno Viewpoint,Miradouro da Boca do Inferno,viewpoint,Paisagem Natural,"Formado naturalmente ao longo de milénios, o Miradouro da Boca do Inferno, popularizado a partir do século XX com o desenvolvimento das infraestruturas turísticas, oferece uma das vistas mais icónicas e espetaculares da ilha de São Miguel. Localizado no concelho da Lagoa, junto à Lagoa do Canário, proporciona uma panorâmica deslumbrante sobre as lagoas das Sete Cidades, Rasa e Santiago, aninhadas em crateras vulcânicas. A sua altitude e a densa vegetação envolvente criam um cenário dramático e de beleza ímpar, tornando-o um local imperdível para apreciar a paisagem vulcânica dos Açores.",https://pt.wikipedia.org/wiki/Miradouro_da_Boca_do_Inferno,,,37.842778,-25.795833,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/4/41/Boca_do_Inferno_01.jpg,[]
Palace of the Captains-General,Palácio dos Capitães Generais,palace,Barroco,"Construído a partir de 1668, com a supervisão inicial dos Jesuítas para o Colégio de São Tiago, o Palácio dos Capitães Generais em Angra do Heroísmo é um magnífico exemplo da arquitetura religiosa e civil barroca. Após a expulsão dos Jesuítas em 1759, o edifício foi adaptado no século XVIII para ser a residência dos Capitães Generais dos Açores, função que manteve até ao século XIX. O palácio destaca-se pela sua fachada imponente, os pátios interiores e os sumptuosos salões, que exibem mobiliário de época, azulejos e arte sacra, refletindo a importância administrativa e política de Angra no arquipélago.",https://pt.wikipedia.org/wiki/Pal%C3%A1cio_dos_Capit%C3%Aães_Generais,0000004,,38.657222,-27.220556,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/f/fc/Pal%C3%A1cio_dos_Capit%C3%A3es_Generais_%28Angra_do_Hero%C3%ADsmo%29_14.JPG,[]
Faial Caldeira Trail,Trilho da Caldeira do Faial,trail,Vulcânico,"Originado pela formação geológica da Caldeira do Faial, que remonta a milhares de anos, o Trilho da Caldeira do Faial é um percurso pedestre que circunda o impressionante cone vulcânico central da ilha, popularizado a partir do século XX com o aumento do ecoturismo. Com cerca de 7 km de extensão, este trilho permite aos caminhantes admirar a grandiosidade da caldeira, com as suas paredes abruptas e a rica biodiversidade de flora endémica que se desenvolve no seu interior. A paisagem varia entre densas florestas de laurissilva e áreas mais abertas, oferecendo vistas panorâmicas sobre a ilha e o oceano, tornando-o um dos percursos mais emblemáticos dos Açores.",https://pt.wikipedia.org/wiki/Caldeira_(Faial),,,38.601111,-28.711667,Batch: Açores,https://upload.wikimedia.org/wikipedia/commons/8/87/A_Caldeira_do_Faial%2C_Horta%2C_Ilha_do_Faial%2C_A%C3%A7ores.jpg,[]
